motif,symbol,source
"치, 닭, 꽃, 술병",교육,triples_relation
"치, 닭, 꽃, 술병",행사,triples_relation
"예, 사당, 물고기",문자,triples_relation
"예, 사당, 물고기",교육,triples_relation
"예, 사당, 물고기",행사,triples_relation
"제, 꽃, 새",문자,triples_relation
"제, 꽃, 새",교육,triples_relation
"제, 꽃, 새",행사,triples_relation
"치, 어변성룡, 달토끼, 모란, 새",문자,triples_relation
"치, 어변성룡, 달토끼, 모란, 새",행사,triples_relation
"염, 나비, 국화, 새, 장미",문자,triples_relation
"염, 나비, 국화, 새, 장미",교육,triples_relation
"염, 나비, 국화, 새, 장미",행사,triples_relation
"거북, 문자",문자,triples_relation
"거북, 문자",장식,triples_relation
"치, 새, 나비, 꽃",문자,triples_relation
"치, 새, 나비, 꽃",장식,triples_relation
"치, 새, 나비, 꽃",행사,triples_relation
MJ,세화,triples_relation
문자도,세화,triples_relation
"수, 사슴, 춤추는소나무, 불로초, 국화",세화,triples_relation
"수, 사슴, 춤추는소나무, 불로초, 국화",장식,triples_relation
"수, 사슴, 춤추는소나무, 불로초, 국화",혼성,triples_relation
"충, 꿩, 사슴, 소나무, 물고기, 새",교육,triples_relation
"충, 꿩, 사슴, 소나무, 물고기, 새",행사,triples_relation
"충, 꿩, 사슴, 소나무, 물고기, 새",문자,triples_relation
"오름, 홍화, 제",문자,triples_relation
"오름, 홍화, 제",교육,triples_relation
"오름, 홍화, 제",행사,triples_relation
"치, 달토끼, 청절비",교육,triples_relation
"치, 달토끼, 청절비",행사,triples_relation
"치, 달토끼, 청절비",문자,triples_relation
"효, 잉어, 죽순, 봉황, 오동나무, 달, 방구부채",교육,triples_relation
"효, 잉어, 죽순, 봉황, 오동나무, 달, 방구부채",행사,triples_relation
"효, 잉어, 죽순, 봉황, 오동나무, 달, 방구부채",문자,triples_relation
"충, 국화, 용",교육,triples_relation
"충, 국화, 용",행사,triples_relation
"충, 국화, 용",문자,triples_relation
"효, 잉어, 거문고, 파초선, 대나무",교육,triples_relation
"효, 잉어, 거문고, 파초선, 대나무",행사,triples_relation
"효, 잉어, 거문고, 파초선, 대나무",문자,triples_relation
"치, 나비, 두꺼비, 새, 매화",문자,triples_relation
"치, 나비, 두꺼비, 새, 매화",장식,triples_relation
"치, 나비, 두꺼비, 새, 매화",행사,triples_relation
"효, 잉어, 꽃",교육,triples_relation
"효, 잉어, 꽃",행사,triples_relation
"효, 잉어, 꽃",문자,triples_relation
"예, 오름",문자,triples_relation
"예, 오름",교육,triples_relation
"예, 오름",행사,triples_relation
"제, 꽃, 나비, 물고기",문자,triples_relation
"제, 꽃, 나비, 물고기",교육,triples_relation
"제, 꽃, 나비, 물고기",행사,triples_relation
"신, 가릉빈가, 흰기러기, 수양버들, 꾀꼬리, 매화",교육,triples_relation
"신, 가릉빈가, 흰기러기, 수양버들, 꾀꼬리, 매화",행사,triples_relation
"신, 가릉빈가, 흰기러기, 수양버들, 꾀꼬리, 매화",문자,triples_relation
"예, 학자, 술병",교육,triples_relation
"예, 학자, 술병",행사,triples_relation
"예, 학자, 술병",문자,triples_relation
"의, 오름",문자,triples_relation
"의, 오름",교육,triples_relation
"의, 오름",행사,triples_relation
"효, 연꽃, 새, 꽃",문자,triples_relation
"효, 연꽃, 새, 꽃",교육,triples_relation
"효, 연꽃, 새, 꽃",행사,triples_relation
"충, 조개, 새우, 어변성룡, 매화, 꽃",교육,triples_relation
"충, 조개, 새우, 어변성룡, 매화, 꽃",행사,triples_relation
"충, 조개, 새우, 어변성룡, 매화, 꽃",문자,triples_relation
"신, 왕",교육,triples_relation
"신, 왕",행사,triples_relation
"신, 왕",문자,triples_relation
"제, 무궁화, 할미새",교육,triples_relation
"제, 무궁화, 할미새",행사,triples_relation
"제, 무궁화, 할미새",문자,triples_relation
"제, 할미새, 모란, 파초, 대나무",교육,triples_relation
"제, 할미새, 모란, 파초, 대나무",행사,triples_relation
"제, 할미새, 모란, 파초, 대나무",문자,triples_relation
"효, 잉어, 죽순, 비파, 거문고",교육,triples_relation
"효, 잉어, 죽순, 비파, 거문고",행사,triples_relation
"효, 잉어, 죽순, 비파, 거문고",문자,triples_relation
"청절비, 달토끼, 꾀꼬리, 수양버들, 치, 국화",교육,triples_relation
"청절비, 달토끼, 꾀꼬리, 수양버들, 치, 국화",행사,triples_relation
"청절비, 달토끼, 꾀꼬리, 수양버들, 치, 국화",문자,triples_relation
"신, 가릉빈가, 매화, 흰기러기",교육,triples_relation
"신, 가릉빈가, 매화, 흰기러기",행사,triples_relation
"신, 가릉빈가, 매화, 흰기러기",문자,triples_relation
"제, 가옥, 매화, 물고기, 새",교육,triples_relation
"제, 가옥, 매화, 물고기, 새",행사,triples_relation
"제, 가옥, 매화, 물고기, 새",문자,triples_relation
"오름, 효, 홍화",문자,triples_relation
"오름, 효, 홍화",교육,triples_relation
"오름, 효, 홍화",행사,triples_relation
"효, 죽순, 방구부채, 봉황, 오동나무, 대나무, 거문고, 잉어",교육,triples_relation
"효, 죽순, 방구부채, 봉황, 오동나무, 대나무, 거문고, 잉어",행사,triples_relation
"효, 죽순, 방구부채, 봉황, 오동나무, 대나무, 거문고, 잉어",문자,triples_relation
"문자, 살구꽃, 나비",문자,triples_relation
"문자, 살구꽃, 나비",장식,triples_relation
"치, 신대(대나무), 기메",문자,triples_relation
"치, 신대(대나무), 기메",교육,triples_relation
"치, 신대(대나무), 기메",행사,triples_relation
만호,문자,triples_relation
"예, 사당, 국화, 고팡상, 주전자",문자,triples_relation
"예, 사당, 국화, 고팡상, 주전자",교육,triples_relation
"예, 사당, 국화, 고팡상, 주전자",행사,triples_relation
"효, 소나무, 도미",문자,triples_relation
"효, 소나무, 도미",교육,triples_relation
"효, 소나무, 도미",행사,triples_relation
"염, 오름, 소나무, 죽순",문자,triples_relation
"염, 오름, 소나무, 죽순",교육,triples_relation
"염, 오름, 소나무, 죽순",행사,triples_relation
"충, 사당, 도요새",문자,triples_relation
"충, 사당, 도요새",교육,triples_relation
"충, 사당, 도요새",행사,triples_relation
"효, 잉어, 대나무",문자,triples_relation
"효, 잉어, 대나무",교육,triples_relation
"효, 잉어, 대나무",행사,triples_relation
"매, 문자",문자,triples_relation
"매, 문자",장식,triples_relation
"치, 달토끼, 오동나무",교육,triples_relation
"치, 달토끼, 오동나무",행사,triples_relation
"치, 달토끼, 오동나무",문자,triples_relation
"염, 게, 소나무, 해, 학, 불로초",교육,triples_relation
"염, 게, 소나무, 해, 학, 불로초",행사,triples_relation
"염, 게, 소나무, 해, 학, 불로초",문자,triples_relation
"충, 용, 물고기",문자,triples_relation
"충, 용, 물고기",장식,triples_relation
"의, 물수리, 삼국지",교육,triples_relation
"의, 물수리, 삼국지",행사,triples_relation
"의, 물수리, 삼국지",문자,triples_relation
"염, 오름, 새, 신대(대나무)",문자,triples_relation
"염, 오름, 새, 신대(대나무)",교육,triples_relation
"염, 오름, 새, 신대(대나무)",행사,triples_relation
"대나무, 문자",문자,triples_relation
"대나무, 문자",장식,triples_relation
"예, 신선",문자,triples_relation
"예, 신선",장식,triples_relation
"예, 신선",행사,triples_relation
"치, 거북, 매화, 청절비, 할미새",문자,triples_relation
"치, 거북, 매화, 청절비, 할미새",장식,triples_relation
"충, 물고기, 새, 신대(대나무)",문자,triples_relation
"충, 물고기, 새, 신대(대나무)",교육,triples_relation
"충, 물고기, 새, 신대(대나무)",행사,triples_relation
"치, 달토끼",교육,triples_relation
"치, 달토끼",행사,triples_relation
"치, 달토끼",문자,triples_relation
"효, 연꽃, 대나무, 잉어, 죽순",문자,triples_relation
"효, 연꽃, 대나무, 잉어, 죽순",교육,triples_relation
"효, 연꽃, 대나무, 잉어, 죽순",행사,triples_relation
"오름, 홍화, 예",문자,triples_relation
"오름, 홍화, 예",교육,triples_relation
"오름, 홍화, 예",행사,triples_relation
"신, 매화, 새, 가릉빈가, 흰기러기",교육,triples_relation
"신, 매화, 새, 가릉빈가, 흰기러기",행사,triples_relation
"신, 매화, 새, 가릉빈가, 흰기러기",혼성,triples_relation
"의, 복숭아, 가옥, 물고기, 새",교육,triples_relation
"의, 복숭아, 가옥, 물고기, 새",행사,triples_relation
"의, 복숭아, 가옥, 물고기, 새",문자,triples_relation
"제, 연꽃, 할미새, 난초",문자,triples_relation
"제, 연꽃, 할미새, 난초",장식,triples_relation
"제, 대나무, 국화, 매화",교육,triples_relation
"제, 대나무, 국화, 매화",문자,triples_relation
"신, 매화, 금계, 진달래, 비둘기, 흰기러기",교육,triples_relation
"신, 매화, 금계, 진달래, 비둘기, 흰기러기",행사,triples_relation
"신, 매화, 금계, 진달래, 비둘기, 흰기러기",문자,triples_relation
"제, 연꽃, 소나무, 학, 닭, 해, 가옥, 할미새",교육,triples_relation
"제, 연꽃, 소나무, 학, 닭, 해, 가옥, 할미새",행사,triples_relation
"제, 연꽃, 소나무, 학, 닭, 해, 가옥, 할미새",문자,triples_relation
"문자, 국화",문자,triples_relation
"문자, 국화",교육,triples_relation
"문자, 국화",행사,triples_relation
"충, 소나무, ""태극,팔괘문양"", 어변성룡, 새우, 조개",교육,triples_relation
"충, 소나무, ""태극,팔괘문양"", 어변성룡, 새우, 조개",행사,triples_relation
"충, 소나무, ""태극,팔괘문양"", 어변성룡, 새우, 조개",혼성,triples_relation
"염, 별",문자,triples_relation
"염, 별",교육,triples_relation
"염, 별",행사,triples_relation
"예, 수양버들, 꾀꼬리, 매화, 홍범구주거북",교육,triples_relation
"예, 수양버들, 꾀꼬리, 매화, 홍범구주거북",행사,triples_relation
"예, 수양버들, 꾀꼬리, 매화, 홍범구주거북",문자,triples_relation
"제, 물고기, 오름",문자,triples_relation
"제, 물고기, 오름",교육,triples_relation
"제, 물고기, 오름",행사,triples_relation
"의, 사당, 오름, 죽순",문자,triples_relation
"의, 사당, 오름, 죽순",교육,triples_relation
"의, 사당, 오름, 죽순",행사,triples_relation
"충, 오름, 홍화",교육,triples_relation
"충, 오름, 홍화",행사,triples_relation
"충, 오름, 홍화",문자,triples_relation
"염, 홍범구주거북, 사슴",교육,triples_relation
"염, 홍범구주거북, 사슴",행사,triples_relation
"염, 홍범구주거북, 사슴",문자,triples_relation
"충, 별",문자,triples_relation
"충, 별",교육,triples_relation
"충, 별",행사,triples_relation
"효, 잉어, 방구부채, 죽순",문자,triples_relation
"효, 잉어, 방구부채, 죽순",교육,triples_relation
"효, 잉어, 방구부채, 죽순",행사,triples_relation
"염, 연꽃, 오리, 게, 물고기",문자,triples_relation
"염, 연꽃, 오리, 게, 물고기",장식,triples_relation
"예, 기러기, 배, 물고기, 제기",문자,triples_relation
"예, 기러기, 배, 물고기, 제기",장식,triples_relation
"예, 기러기, 배, 물고기, 제기",행사,triples_relation
"의, 꽃, 물수리",교육,triples_relation
"의, 꽃, 물수리",행사,triples_relation
"의, 꽃, 물수리",문자,triples_relation
HS,장식,triples_relation
HS,행사,triples_relation
HS,혼성,triples_relation
"매화, 관념산수",장식,triples_relation
"매화, 관념산수",행사,triples_relation
"매화, 관념산수",혼성,triples_relation
혼성도,장식,triples_relation
혼성도,행사,triples_relation
혼성도,혼성,triples_relation
"새, 소나무, 달, 호렵, 호랑이, 나비, 은일처사",장식,triples_relation
"새, 소나무, 달, 호렵, 호랑이, 나비, 은일처사",혼성,triples_relation
HS,동식물,triples_relation
"매화, 나비, 사슴, 괴석, 새",동식물,triples_relation
"매화, 나비, 사슴, 괴석, 새",장식,triples_relation
혼성도,동식물,triples_relation
HS,풍경,triples_relation
"관동팔경, 기암괴석, 나룻배, 매화, 새, 괴석동물",장식,triples_relation
"관동팔경, 기암괴석, 나룻배, 매화, 새, 괴석동물",풍경,triples_relation
혼성도,풍경,triples_relation
"백로, 잉어, 게, 꽃",동식물,triples_relation
"백로, 잉어, 게, 꽃",장식,triples_relation
"학, 소나무, 바둑판, 다리, 시의산수",장식,triples_relation
"학, 소나무, 바둑판, 다리, 시의산수",혼성,triples_relation
"국화, 사슴, 불로초, 괴석, 나비",장식,triples_relation
"국화, 사슴, 불로초, 괴석, 나비",행사,triples_relation
"국화, 사슴, 불로초, 괴석, 나비",혼성,triples_relation
"소상팔경, 가옥, 나룻배, 모란",장식,triples_relation
"소상팔경, 가옥, 나룻배, 모란",혼성,triples_relation
"연꽃, 물고기, 제비",동식물,triples_relation
"연꽃, 물고기, 제비",장식,triples_relation
"연꽃, 물고기, 제비",행사,triples_relation
"문자, 소나무, 학, 불로초, ""태극,팔괘문양""",장식,triples_relation
"문자, 소나무, 학, 불로초, ""태극,팔괘문양""",행사,triples_relation
"문자, 소나무, 학, 불로초, ""태극,팔괘문양""",혼성,triples_relation
"모란, 새, 수양버들",동식물,triples_relation
"모란, 새, 수양버들",장식,triples_relation
"모란, 새, 수양버들",행사,triples_relation
"나비, 소나무, 꽃, 모란, 불로초, 꿩",동식물,triples_relation
"나비, 소나무, 꽃, 모란, 불로초, 꿩",장식,triples_relation
"나비, 소나무, 꽃, 모란, 불로초, 꿩",행사,triples_relation
"관념산수, 쏘가리, 복사꽃",장식,triples_relation
"관념산수, 쏘가리, 복사꽃",혼성,triples_relation
"시의산수, 문자, 해, 사슴, 학, 다리, 폭포",장식,triples_relation
"시의산수, 문자, 해, 사슴, 학, 다리, 폭포",혼성,triples_relation
"나비, 모란, 게, 괴석",동식물,triples_relation
"나비, 모란, 게, 괴석",장식,triples_relation
"제비, 관념산수",장식,triples_relation
"제비, 관념산수",혼성,triples_relation
"대륜화, 인면조, 충신, 왕",장식,triples_relation
"대륜화, 인면조, 충신, 왕",혼성,triples_relation
"괴석, 매미, 잉어, 목련",장식,triples_relation
"괴석, 매미, 잉어, 목련",혼성,triples_relation
