file_name,subject_type,theme_type,painting_type,ground_material,purpose,objects,keywords,era
MJ_0484,문자도,문자,일필,한지,"교육, 행사","신대(대나무), 물고기, 새, 제","한국전통민화, 문자도, 신대, 새, 물고기, 효, 제, 우애, 풍요, 다산",일제강점
MJ_0191,문자도,문자,공필,한지,"행사, 교육","제, 별꽃문, 오름","한국전통민화, 문자도, 효, 효제, 별꽃문, 오름, 생명력, 번영",조선후기
MJ_0312,문자도,문자,공필,한지,"행사, 교육","충, 신, 매화","한국전통민화, 문자도, 충, 신, 매화, 충성, 신의, 절개, 지조, 순결",조선후기
MJ_0742,문자도,문자,일필+공필,한지,"장식, 행사","염, 연꽃, 거북, 토끼, 잉어, 게, 소나무","한국전통민화, 문자도, 연꽃, 토끼, 거북, 잉어, 게, 소나무, 장수, 청렴, 출세",일제강점
MJ_0257,문자도,문자,일필,한지,"장식, 행사",백수백복,"한국전통민화, 문자도, 백수백복, 장수, 다복, 기복, 번영, 수묵",일제강점
MJ_0607,문자도,문자,일필+공필,한지,"교육, 행사","의, 꽃, 참새, 물수리","한국전통민화, 문자도, 의, 물수리, 꽃, 참새, 윤리, 우애, 도덕, 화목",일제강점
MJ_0410,문자도,문자,일필+공필,한지,"행사, 교육","예, 새","한국전통민화, 문자도, 한지, 예, 새, 예절, 도덕, 조화, 길상",광복이후
MJ_0040,문자도,문자,일필+공필,한지,"교육, 행사","치, 소나무, 학, 달토끼, 해, 석류, 불로초","한국전통민화, 문자도, 치, 소나무, 학, 달토끼, 해, 석류, 불로초, 장수, 불로장생, 다산, 영생",광복이후
MJ_0555,문자도,문자,일필+공필,한지,장식,"의, 봉황, 백로","한국전통민화, 문자도, 한지, 채색, 봉황, 의, 백로, 청렴, 고결함, 성군, 도덕성",조선후기
MJ_0105,문자도,문자,공필,한지,"교육, 행사","신, 새, 물고기, 오름","한국전통민화, 문자도, 새, 물고기, 신, 오름, 길상, 번영, 제주도, 효제",미상
MJ_0386,문자도,혼성,일필+공필,한지,"교육, 행사","치, 봉황, 오동나무, 달토끼, 사당","한국전통민화, 문자도, 봉황, 오동나무, 달토끼, 사당, 효, 유교, 장수, 평화",광복이후
MJ_0693,문자도,문자,일필+공필,한지,"행사, 교육","예, 홍범구주거북","한국전통민화, 문자도, 거북, 물결무늬, 장수, 복, 한지, 채색",일제강점
MJ_0369,문자도,문자,공필,한지,그림,"기메, 오름, 홍화","한국전통민화, 문자도, 기메, 홍화, 오름, 다산, 번영, 길상, 평안",일제강점
MJ_0739,문자도,문자,일필+공필,한지,"장식, 행사","신, 모란, 괴석, 나비, 매화, 흰기러기, 청조","한국전통민화, 문자도, 모란, 흰기러기, 청조, 매화, 괴석, 부귀영화, 절개, 길상",일제강점
MJ_0017,문자도,문자,일필,한지,"장식, 행사",백수백복,"한국전통민화, 문자도, 백수, 백복, 장수, 다복, 길상기원, 한지",광복이후
MJ_0447,문자도,문자,일필+공필,한지,"교육, 행사","신, 가릉빈가, 흰기러기","한국전통민화, 문자도, 신, 가릉빈가, 흰기러기, 효도, 우애, 장수, 예지",미상
MJ_0152,문자도,문자,일필,견(비단),"장식, 행사",백수백복,"한국전통민화, 문자도, 백수백복, 장수, 복, 무병장수, 기복신앙",미상
MJ_0502,문자도,문자,공필,견(비단),"장식, 행사",백수백복,"한국전통민화, 문자도, 백수백복, 장수, 행운, 풍요, 길상",조선후기
MJ_0294,문자도,문자,일필,한지,장식,"문자, 물고기, 용, 어변성룡","한국전통민화, 문자도, 용, 물고기, 복, 출세, 풍요, 혁필, 어변성룡",광복이후
MJ_0451,문자도,문자,일필+공필,한지,"교육, 행사","치, 청절비","한국전통민화, 문자도, 위패, 치, 유교덕목, 효제, 장식문양, 기원",미상
MJ_0001,문자도,문자,일필+공필,한지,"장식, 행사","효, 사슴, 새, 구름","한국전통민화, 문자도, 효, 사슴, 새, 구름, 효심, 장수, 기쁨, 길상",광복이후
MJ_0514,문자도,문자,일필+공필,한지,"행사, 교육","충, 어변성룡, 대나무, 새우","한국전통민화, 문자도, 충, 어변성룡, 대나무, 충성, 출세, 절개",미상
MJ_0144,문자도,문자,일필,한지,장식,"소나무, 문자","한국전통민화, 문자도, 소나무, 혁필, 장수, 절개, 유교덕목, 근대민화",광복이후
MJ_0328,문자도,문자,일필+공필,한지,"교육, 행사","석류, 신, 가옥, 새","한국전통민화, 문자도, 석류, 청조, 신, 가옥, 효제, 다산, 번영, 장수, 고결함, 평안",광복이후
MJ_0282,문자도,문자,일필+공필,한지,행사,"예, 홍범구주거북, 연꽃, 사당","한국전통민화, 문자도, 효, 제, 홍범구주거북, 연꽃, 사당, 장수, 효윤리",광복이후
MJ_0056,문자도,문자,일필,한지,"장식, 행사",백수백복,"한국전통민화, 문자도, 수묵, 한지, 백수, 백복, 장수, 다복",일제강점
MJ_0406,문자도,문자,일필+공필,한지,"행사, 교육","효, 기메","한국전통민화, 문자도, 효, 물고기, 번영, 가정의 화목, 유교 윤리",광복이후
MJ_0113,문자도,혼성,일필+공필,한지,"교육, 행사","신, 가릉빈가, 꿩, 국화, 오동나무, 흰기러기","한국전통민화, 문자도, 신, 가릉빈가, 꿩, 오동나무, 국화, 흰기러기, 효, 장수, 화합, 고귀함",일제강점
MJ_0543,문자도,문자,일필+공필,한지,"교육, 행사","신, 가릉빈가, 흰기러기","한국전통민화, 문자도, 신, 가릉빈가, 흰기러기, 길상, 평화, 조화, 생명력",미상
MJ_0390,문자도,문자,일필+공필,한지,"교육, 행사","충, 새우, 대나무","한국전통민화, 문자도, 새우, 충성, 대나무, 절개, 효제",일제강점
MJ_0685,문자도,문자,일필+공필,한지,"행사, 교육","예, 홍범구주거북, 연꽃","한국전통민화, 문자도, 효제, 홍범구주거북, 연꽃, 예, 장수, 도덕, 우애, 순결",광복이후
MJ_0308,문자도,문자,일필+공필,한지,"교육, 행사","치, 청절비","한국전통민화, 문자도, 잉어, 치, 출세, 도덕, 유교, 교육",조선후기
MJ_0758,문자도,문자,일필+공필,한지,"장식, 행사","효, 잉어, 방구부채, 거문고, 죽순","한국전통민화, 문자도, 효, 잉어, 방구부채, 거문고, 죽순, 효도, 입신양명, 평안",일제강점
MJ_0534,문자도,문자,일필+공필,한지,"교육, 행사","치, 달토끼, 사당","한국전통민화, 문자도, 치, 달토끼, 사당, 장수, 정직, 재생, 번영",미상
MJ_0164,문자도,문자,일필+공필,한지,"교육, 행사","어변성룡, 조개, 새우, 충","한국전통민화, 문자도, 어변성룡, 조개, 새우, 근면, 출세, 다산, 입신양명",미상
MJ_0471,문자도,문자,일필,한지,"행사, 장식",백수백복,"한국전통민화, 문자도, 백수, 백복, 장수, 복, 조선민화, 한지",미상
MJ_0021,문자도,문자,일필,한지,"장식, 행사",백수백복,"한국전통민화, 문자도, 백수, 백복, 장수, 다복, 기원, 수묵, 한지",광복이후
MJ_0133,문자도,문자,공필,한지,"교육, 행사","예, 의","한국전통민화, 문자도, 효, 제, 담채, 한지, 효도, 우애, 유교덕목",미상
MJ_0099,문자도,문자,기타,한지,교육,"신, 대나무, 연꽃, 사각정자, 매화","한국전통민화, 문자도, 신, 대나무, 연꽃, 매화, 절개, 신뢰, 순결",미상
MJ_0563,문자도,혼성,일필+공필,한지,장식,"의, 책갑, 연꽃, 곰방대, 가지, 복숭아, 물수리","한국전통민화, 문자도, 물수리, 복숭아, 연꽃, 곰방대, 가지, 불로장생, 부부화합, 길상",일제강점
MJ_0076,문자도,문자,일필+공필,한지,"교육, 행사","충, 사슴, 소나무, 어변성룡","한국전통민화, 문자도, 충, 어변성룡, 사슴, 소나무, 장수, 충성, 불로장생",광복이후
MJ_0426,문자도,문자,기타,한지,"행사, 교육","효, 새, 물고기","한국전통민화, 문자도, 효, 새, 물고기, 덕목, 다산, 번영, 생명력, 가족, 상서로움",일제강점
MJ_0349,문자도,문자,일필+공필,한지,"교육, 행사","신, 석류, 새, 가옥","한국전통민화, 문자도, 신, 석류, 새, 가옥, 효, 제, 다산, 풍요, 길상",일제강점
MJ_0719,문자도,문자,일필+공필,한지,"교육, 행사","예, 홍범구주거북","한국전통민화, 문자도, 효제문자, 거북, 연꽃, 장수, 청정, 지혜, 우주조화",미상
MJ_0575,문자도,문자,일필,견(비단),"행사, 장식",백수백복,"한국전통민화, 문자도, 백수, 백복, 장수, 다복, 길상, 무병장수, 번영, 주술성",미상
MJ_0125,문자도,문자,일필+공필,한지,"교육, 행사","효, 잉어, 대나무, 죽순, 연꽃","한국전통민화, 문자도, 한지, 효, 잉어, 연꽃, 대나무, 절개, 출세, 덕성",일제강점
MJ_0430,문자도,문자,기타,한지,"행사, 교육","예, 물고기, 가옥, 비둘기","한국전통민화, 문자도, 한지, 가옥, 비둘기, 물고기, 평화, 풍요, 화목, 다산",일제강점
MJ_0060,문자도,문자,공필,수입지(양지),"행사, 교육","제, 도미, 장미, 할미새","한국전통민화, 문자도, 제주민화, 제, 도미, 장미, 할미새, 효제, 생명, 장수",광복이후
MJ_0488,문자도,문자,일필,한지,"교육, 행사","의, 별꽃문, 오름","한국전통민화, 문자도, 의, 새, 별꽃문, 오름, 의로움, 화목, 번영, 유교윤리",일제강점
MJ_0522,문자도,문자,공필,한지,"행사, 교육","신, 사당","한국전통민화, 문자도, 효, 제, 사당, 신격화, 유교윤리, 가정평안, 주술적 기원",일제강점
MJ_0037,문자도,문자,일필+공필,한지,"교육, 행사","예, 홍범구주거북, 수양버들, 제비, 꾀꼬리, 꿩, 매화","한국전통민화, 문자도, 효, 제, 홍범구주거북, 수양버들, 매화, 제비, 꾀꼬리, 꿩, 덕목, 행운, 번영",광복이후
MJ_0467,문자도,문자,일필+공필,한지,"교육, 행사","신, 청조, 흰기러기, 매화","한국전통민화, 문자도, 신, 흰기러기, 청조, 상서로움, 우애",미상
MJ_0670,문자도,문자,일필,한지,"교육, 행사","예, 의, 홍범구주거북, 물수리","한국전통민화, 문자도, 예, 의, 홍범구주거북, 물수리, 장수, 화합, 유교적 덕목",일제강점
MJ_0220,문자도,문자,공필,한지,"행사, 교육",예,"한국전통민화, 문자도, 제주민화, 효, 유교도덕, 가족애, 채색",일제강점
MJ_0735,문자도,문자,공필,한지,"행사, 교육","효, 신대(대나무), 기메","한국전통민화, 문자도, 효, 신대, 대나무, 기메, 효성, 절개, 복, 화목",일제강점
MJ_0365,문자도,문자,일필+공필,한지,"교육, 행사","효, 잉어, 죽순, 꽃","한국전통민화, 문자도, 효, 잉어, 죽순, 꽃, 효도, 입신양명, 절개, 길상",조선후기
MJ_0109,문자도,문자,일필+공필,한지,"교육, 행사","치, 제비, 달토끼, 수양버들, 복사꽃, 꾀꼬리, 청절비","한국전통민화, 문자도, 제비, 복사꽃, 달토끼, 청절비, 행운, 효도, 장수",일제강점
MJ_0559,문자도,혼성,일필+공필,한지,장식,"제, 책갑, 연꽃, 목련, 복숭아, 해태, 바둑판, 두루마리, 할미새","한국전통민화, 문자도, 책갑, 해태, 연꽃, 복숭아, 장수, 지혜, 평화, 보호",일제강점
MJ_0277,문자도,문자,일필+공필,한지,"행사, 교육","염, 홍화, 오름","한국전통민화, 문자도, 효제, 한지, 홍화, 오름, 건강, 성장, 행복, 유교덕목",조선후기
MJ_0627,문자도,문자,일필+공필,한지,행사,"제, 봉황, 오동나무, 복숭아, 거북","한국전통민화, 문자도, 봉황, 오동나무, 복숭아, 거북, 장수, 길상",일제강점
MJ_0332,문자도,문자,일필+공필,한지,"교육, 행사","의, 비둘기, 모란, 복숭아, 가옥","한국전통민화, 문자도, 비둘기, 모란, 복숭아, 가옥, 효제, 평화, 부귀영화, 장수, 가족, 유교미덕",광복이후
MJ_0298,문자도,문자,일필+공필,한지,장식,"제, 연꽃, 오리, 잉어, 할미새","한국전통민화, 문자도, 연꽃, 오리, 잉어, 효, 제, 청렴, 화목, 번영, 입신양명",미상
MJ_0762,문자도,문자,일필+공필,한지,"장식, 행사","예, 홍범구주거북","한국전통민화, 문자도, 예자, 거북, 규방구주, 유교정신, 장수, 예절",일제강점
MJ_0631,문자도,문자,일필+공필,한지,행사,"의, 사당","한국전통민화, 문자도, 의, 사당, 충성, 공동체윤리, 효, 길상",일제강점
MJ_0261,문자도,문자,일필,한지,장식,"문자, 매화, 새","한국전통민화, 문자도, 매화, 새, 혁필, 덕망, 순수함, 행운, 길상",일제강점
MJ_0324,문자도,문자,일필+공필,한지,"행사, 교육","제, 신대(대나무), 할미새","한국전통민화, 문자도, 대나무, 할미새, 효(孝), 우애, 평화, 절개",조선후기
MJ_0148,문자도,문자,일필,견(비단),"장식, 행사",백수백복,"한국전통민화, 문자도, 수, 복, 장수, 행복, 다복, 민화기법",미상
MJ_0518,문자도,문자,일필+공필,한지,"행사, 교육","치, 달토끼, 청절비, 매화","한국전통민화, 문자도, 치, 달토끼, 사당, 장수, 덕, 건강, 조화",미상
MJ_0236,문자도,문자,일필+공필,한지,"행사, 교육","예, 사당, 고팡상, 술병","한국전통민화, 문자도, 예(禮), 사당, 고팡상, 효, 제례, 가족, 조상공경, 장식성",일제강점
MJ_0666,문자도,문자,일필,한지,"교육, 행사","치, 상산사호, 은일처사","한국전통민화, 문자도, 치, 상산사호, 은일처사, 유학, 절개, 은둔, 선비정신, 자연동경",일제강점
MJ_0689,문자도,문자,일필+공필,한지,"행사, 교육","효, 잉어, 연꽃, 방구부채","한국전통민화, 문자도, 효, 잉어, 연꽃, 방구부채, 효도, 입신양명, 청정, 가정의 화목",일제강점
MJ_0373,문자도,문자,공필,한지,"행사, 교육","제, 오름","한국전통민화, 문자도, 효, 꽃, 잎, 유교덕목, 가정화목, 번영",미상
MJ_0723,문자도,문자,일필+공필,한지,"교육, 행사","효, 잉어, 죽순, 방구부채","한국전통민화, 문자도, 효, 잉어, 죽순, 방구부채, 효도, 입신양명, 청렴",미상
MJ_0188,문자도,문자,일필,한지,"교육, 행사","염, 물수리","한국전통민화, 문자도, 염, 물수리, 청렴, 고결함, 신성함, 도덕성",조선후기
MJ_0472,문자도,문자,일필,한지,"행사, 장식",백수백복,"한국전통민화, 문자도, 백수, 백복, 장수, 다복, 길상, 건강",미상
MJ_0022,문자도,문자,일필,한지,"장식, 행사",백수백복,"한국전통민화, 문자도, 한지, 백수백복, 수묵, 장수, 복, 상형문자, 기원",광복이후
MJ_0537,문자도,문자,일필+공필,한지,"교육, 행사","예, 새, 복숭아, 가옥","한국전통민화, 문자도, 새, 복숭아, 가옥, 무병장수, 불로장생, 행복, 번영",미상
MJ_0167,문자도,문자,일필+공필,한지,"교육, 행사","의, 물수리","한국전통민화, 문자도, 물수리, 효(孝), 유교윤리, 부부화합, 길상, 장수",미상
MJ_0649,문자도,문자,일필+공필,한지,"교육, 행사","의, 사당, 물고기","한국전통민화, 문자도, 사당, 의, 물고기, 도덕, 충절, 번성, 화합, 행운",광복이후
MJ_0219,문자도,문자,공필,한지,"행사, 교육",신,"한국전통민화, 문자도, 효, 우애, 가정화목, 길상, 덕목",일제강점
MJ_0075,문자도,문자,일필+공필,한지,"교육, 행사","제, 할미새, 제비","한국전통민화, 문자도, 할미새, 제비, 제, 번성, 장수",광복이후
